order_id,customer_id,seller_id,order_date,total_items,total_amount,payment_method,order_status
4506,802,36,2024-06-27,1,30024,COD,Delivered
4507,462,10,2024-04-30,3,43550,Credit Card,Cancelled
4508,535,8,2024-11-21,5,6535,Wallet,Returned
4509,905,32,2024-05-16,3,32540,Wallet,Cancelled
4510,974,45,2024-07-06,3,35524,Wallet,Returned
4511,264,42,2024-10-02,3,35384,UPI,Returned
4512,783,32,2024-02-19,5,42171,Credit Card,Cancelled
4513,586,22,2024-12-08,4,30440,Wallet,Returned
4514,939,44,2024-08-30,1,7724,COD,Delivered
4515,272,22,2024-10-17,1,14528,Credit Card,Delivered
4516,849,27,2024-11-03,4,46468,COD,Delivered
4517,973,14,2024-09-21,1,46667,Credit Card,Delivered
4518,482,42,2024-03-17,1,28482,UPI,Returned
4519,391,19,2024-06-01,2,10943,UPI,Cancelled
4520,933,40,2024-09-13,4,15752,Credit Card,Delivered
4521,284,4,2024-07-27,5,49529,Wallet,Delivered
4522,491,33,2024-12-19,1,47204,UPI,Returned
4523,764,32,2024-03-11,4,46843,Credit Card,Delivered
4524,940,49,2024-03-01,1,30281,UPI,Cancelled
4525,894,45,2024-05-01,5,40158,Wallet,Delivered
4526,367,27,2024-05-31,3,34237,Credit Card,Returned
4527,31,3,2024-05-15,5,38588,Wallet,Returned
4528,450,40,2024-06-16,5,23451,Credit Card,Delivered
4529,161,14,2024-06-19,2,25239,Wallet,Cancelled
4530,893,38,2024-03-29,5,42246,UPI,Cancelled
4531,141,14,2024-11-13,5,26694,UPI,Cancelled
4532,509,47,2024-04-30,4,15384,UPI,Cancelled
4533,896,41,2024-01-26,2,48018,Wallet,Cancelled
4534,299,6,2024-08-13,2,24354,Credit Card,Cancelled
4535,455,21,2024-12-12,4,13480,UPI,Cancelled
4536,695,47,2024-03-28,5,31748,UPI,Delivered
4537,53,8,2024-02-04,4,4026,COD,Delivered
4538,374,22,2024-01-05,4,49290,UPI,Cancelled
4539,41,24,2024-02-16,4,35938,Credit Card,Delivered
4540,908,8,2024-02-18,3,4848,COD,Delivered
4541,257,25,2024-11-03,3,38133,UPI,Cancelled
4542,277,49,2024-02-09,3,25527,UPI,Cancelled
4543,216,32,2024-09-24,3,4136,COD,Returned
4544,271,44,2024-03-27,5,652,Wallet,Cancelled
4545,172,12,2024-09-05,5,49544,Wallet,Returned
4546,77,43,2024-05-12,4,42936,Wallet,Returned
4547,455,7,2024-08-19,3,2761,COD,Returned
4548,39,18,2024-07-31,4,12941,COD,Returned
4549,785,5,2024-05-01,5,45117,Wallet,Returned
4550,641,35,2024-01-05,2,25046,COD,Cancelled
4551,604,39,2024-03-14,1,18959,Wallet,Delivered
4552,421,39,2024-01-01,3,10723,UPI,Delivered
4553,681,36,2024-08-13,2,18512,Credit Card,Delivered
4554,399,6,2024-06-15,5,27541,COD,Delivered
4555,411,34,2024-07-22,1,33569,UPI,Delivered
4556,845,18,2024-07-30,1,4658,Credit Card,Delivered
4557,289,1,2024-04-27,2,41475,COD,Cancelled
4558,267,32,2024-06-21,5,28780,Wallet,Cancelled
4559,802,38,2024-11-21,5,40904,Wallet,Cancelled
4560,236,37,2024-12-17,3,6647,Credit Card,Returned
4561,980,36,2024-08-14,1,23847,UPI,Returned
4562,481,17,2024-09-20,2,20693,UPI,Returned
4563,556,41,2024-08-31,1,12692,Wallet,Delivered
4564,755,11,2024-04-25,4,48795,Credit Card,Returned
4565,750,2,2024-09-04,1,12359,Wallet,Cancelled
4566,833,27,2024-10-04,5,19947,Credit Card,Delivered
4567,252,17,2024-11-09,2,33098,Credit Card,Delivered
4568,428,12,2024-04-29,4,13115,UPI,Returned
4569,173,24,2024-12-02,5,33266,UPI,Cancelled
4570,437,10,2024-04-01,1,35763,COD,Cancelled
4571,622,24,2024-07-19,2,8235,COD,Delivered
4572,546,36,2024-09-11,5,9187,UPI,Delivered
4573,746,5,2024-03-23,3,18413,COD,Delivered
4574,729,2,2024-11-29,1,8663,Wallet,Returned
4575,993,5,2024-12-27,4,17896,COD,Cancelled
4576,997,34,2024-08-12,4,17027,Wallet,Delivered
4577,741,8,2024-01-31,3,44352,Credit Card,Delivered
4578,907,31,2024-06-28,1,9132,COD,Cancelled
4579,47,46,2024-03-05,2,49860,Credit Card,Cancelled
4580,444,41,2024-02-05,1,47242,COD,Delivered
4581,370,37,2024-06-07,1,1722,Credit Card,Delivered
4582,618,2,2024-03-26,4,33919,Credit Card,Delivered
4583,271,26,2024-06-29,2,41456,COD,Returned
4584,20,7,2024-10-26,2,21120,Credit Card,Returned
4585,804,23,2024-06-22,4,15321,COD,Cancelled
4586,698,11,2024-08-28,1,24895,UPI,Delivered
4587,383,16,2024-09-02,2,46987,Credit Card,Cancelled
4588,708,49,2024-10-18,4,10661,UPI,Returned
4589,648,6,2024-04-15,5,28463,Credit Card,Cancelled
4590,237,20,2024-08-16,1,24535,UPI,Cancelled
4591,311,27,2024-02-23,2,17333,COD,Returned
4592,124,45,2024-04-29,2,33955,COD,Delivered
4593,194,42,2024-01-01,3,7683,UPI,Delivered
4594,616,17,2024-05-04,4,36936,UPI,Delivered
4595,878,25,2024-06-15,2,47458,UPI,Cancelled
4596,879,44,2024-09-01,2,36160,UPI,Returned
4597,539,10,2024-07-17,2,44000,Credit Card,Returned
4598,450,3,2024-11-09,4,7934,Credit Card,Returned
4599,38,50,2024-03-01,3,13591,Credit Card,Cancelled
4600,614,1,2024-02-02,3,14208,Credit Card,Returned
4601,675,36,2024-06-17,2,47399,Credit Card,Cancelled
4602,171,43,2024-08-04,1,16023,UPI,Cancelled
4603,808,11,2024-11-17,4,32374,UPI,Returned
4604,415,8,2024-08-17,4,25822,COD,Delivered
4605,486,45,2024-11-17,5,19257,COD,Delivered
4606,29,50,2024-07-15,3,6566,COD,Returned
4607,700,11,2024-07-13,3,47169,Credit Card,Returned
4608,661,20,2024-10-21,2,29033,Wallet,Returned
4609,25,17,2024-01-03,3,9064,Credit Card,Delivered
4610,335,22,2024-12-29,1,21981,Wallet,Cancelled
4611,132,46,2024-08-19,2,21575,COD,Cancelled
4612,438,27,2024-07-14,4,43204,COD,Cancelled
4613,345,20,2024-05-23,4,48591,Wallet,Delivered
4614,755,50,2024-10-13,4,10948,Credit Card,Cancelled
4615,266,46,2024-08-06,5,25094,COD,Delivered
4616,474,47,2024-08-04,5,8995,Credit Card,Delivered
4617,766,5,2024-04-12,5,12680,Credit Card,Cancelled
4618,655,17,2024-10-14,1,48468,Wallet,Cancelled
4619,418,22,2024-07-17,2,9057,Credit Card,Cancelled
4620,525,34,2024-01-10,5,39617,UPI,Delivered
4621,893,13,2024-08-13,2,29177,COD,Delivered
4622,962,19,2024-10-27,2,18806,UPI,Returned
4623,446,6,2024-04-22,1,33283,Wallet,Delivered
4624,409,29,2024-09-04,3,1130,Wallet,Delivered
4625,998,3,2024-08-11,4,29943,COD,Cancelled
4626,744,6,2024-08-31,2,37165,COD,Returned
4627,679,41,2024-10-03,4,17468,Wallet,Cancelled
4628,244,11,2024-02-26,3,11869,Wallet,Delivered
4629,653,41,2024-06-07,1,23890,COD,Cancelled
4630,491,19,2024-07-03,4,6454,Credit Card,Returned
4631,367,40,2024-01-21,4,44301,UPI,Returned
4632,793,10,2024-04-12,5,43584,Credit Card,Returned
4633,184,13,2024-09-09,4,41836,Credit Card,Returned
4634,832,32,2024-06-15,3,6756,Credit Card,Cancelled
4635,416,28,2024-04-24,4,13749,COD,Delivered
4636,284,44,2024-02-09,3,24442,UPI,Returned
4637,749,14,2024-04-04,3,11246,UPI,Returned
4638,690,31,2024-12-09,1,20141,UPI,Delivered
4639,387,12,2024-10-28,3,33323,Wallet,Returned
4640,372,34,2024-10-08,5,7299,Credit Card,Cancelled
4641,148,33,2024-08-09,1,9516,COD,Cancelled
4642,320,22,2024-08-10,5,34125,COD,Cancelled
4643,109,38,2024-02-24,2,29283,Credit Card,Delivered
4644,975,29,2024-11-04,2,16876,COD,Delivered
4645,43,48,2024-06-16,1,25147,UPI,Delivered
4646,977,6,2024-06-24,3,8395,Wallet,Returned
4647,833,44,2024-03-26,1,29017,COD,Cancelled
4648,343,1,2024-09-06,5,42280,Wallet,Cancelled
4649,484,32,2024-03-27,5,6691,Credit Card,Delivered
4650,853,47,2024-06-27,1,35033,Wallet,Delivered
4651,890,50,2024-01-03,4,26099,UPI,Cancelled
4652,935,49,2024-03-22,5,6196,COD,Delivered
4653,460,7,2024-02-08,5,7651,UPI,Delivered
4654,208,45,2024-06-17,5,8592,COD,Delivered
4655,157,40,2024-02-09,4,23513,Credit Card,Delivered
4656,726,10,2024-09-24,5,17537,Wallet,Cancelled
4657,911,29,2024-04-10,3,5053,Wallet,Returned
4658,759,50,2024-01-25,5,23360,Wallet,Returned
4659,52,17,2024-04-08,3,2843,Wallet,Cancelled
4660,94,3,2024-07-05,2,8134,Credit Card,Returned
4661,933,10,2024-03-07,4,682,Wallet,Cancelled
4662,670,24,2024-01-22,2,16780,COD,Cancelled
4663,702,12,2024-02-26,4,2449,Credit Card,Returned
4664,930,27,2024-08-12,5,20380,COD,Cancelled
4665,482,7,2024-11-11,1,3968,Credit Card,Returned
4666,448,22,2024-09-07,5,15235,Wallet,Delivered
4667,333,48,2024-03-22,5,23422,Credit Card,Returned
4668,422,29,2024-04-10,3,22347,UPI,Returned
4669,538,17,2024-11-07,3,13312,COD,Returned
4670,781,50,2024-06-20,4,1957,COD,Cancelled
4671,327,6,2024-05-26,2,23305,Wallet,Cancelled
4672,991,6,2024-11-15,5,45687,COD,Delivered
4673,889,27,2024-01-18,2,45676,COD,Delivered
4674,645,39,2024-03-26,3,33991,Wallet,Returned
4675,187,19,2024-02-26,2,35613,COD,Cancelled
4676,224,12,2024-05-12,4,6262,UPI,Cancelled
4677,936,38,2024-12-27,2,4442,UPI,Returned
4678,656,16,2024-11-08,4,12820,COD,Returned
4679,714,12,2024-03-01,3,38229,Credit Card,Returned
4680,90,19,2024-11-11,4,2213,Credit Card,Delivered
4681,999,49,2024-03-16,5,20458,Wallet,Delivered
4682,793,13,2024-03-14,1,15714,Wallet,Cancelled
4683,172,41,2024-05-30,3,24878,COD,Returned
4684,567,4,2024-10-13,5,25979,Credit Card,Delivered
4685,940,25,2024-08-20,2,30403,Wallet,Delivered
4686,876,14,2024-11-01,4,9358,COD,Delivered
4687,431,23,2024-08-17,5,4430,Wallet,Cancelled
4688,866,45,2024-01-11,2,30720,Credit Card,Returned
4689,521,43,2024-04-12,1,14491,COD,Cancelled
4690,707,8,2024-06-12,1,2470,Wallet,Delivered
4691,818,40,2024-08-06,1,4070,COD,Cancelled
4692,174,5,2024-07-17,1,20331,Wallet,Cancelled
4693,358,17,2024-03-21,1,8407,COD,Returned
4694,302,21,2024-10-26,4,926,Wallet,Returned
4695,93,17,2024-08-11,4,31213,COD,Cancelled
4696,418,15,2024-06-29,2,15928,UPI,Delivered
4697,783,39,2024-05-10,2,39010,COD,Returned
4698,885,19,2024-07-06,5,14526,Wallet,Cancelled
4699,901,5,2024-08-06,3,15700,COD,Cancelled
4700,88,6,2024-02-28,1,36762,Wallet,Cancelled
4701,168,11,2024-10-12,1,48809,COD,Cancelled
4702,424,3,2024-08-26,2,14000,UPI,Delivered
4703,973,19,2024-04-20,3,47007,UPI,Cancelled
4704,712,17,2024-10-27,5,4627,Wallet,Delivered
4705,817,20,2024-12-26,4,31866,COD,Cancelled
4706,347,30,2024-10-03,5,40212,Credit Card,Cancelled
4707,712,15,2024-10-30,5,48324,Credit Card,Cancelled
4708,894,23,2024-08-14,2,7660,Credit Card,Cancelled
4709,940,2,2024-02-02,1,29413,UPI,Cancelled
4710,395,1,2024-04-18,1,49627,Credit Card,Delivered
4711,266,23,2024-09-16,3,19838,COD,Cancelled
4712,798,35,2024-03-07,3,42139,Credit Card,Cancelled
4713,940,20,2024-05-28,3,47009,Credit Card,Returned
4714,81,45,2024-08-17,2,27449,COD,Cancelled
4715,178,28,2024-10-09,2,6744,Wallet,Returned
4716,911,47,2024-08-22,1,5402,Credit Card,Delivered
4717,311,46,2024-05-17,4,6247,Wallet,Delivered
4718,243,26,2024-03-28,5,9939,Wallet,Delivered
4719,31,8,2024-01-21,1,29966,UPI,Returned
4720,150,34,2024-01-11,2,7735,Wallet,Returned
4721,598,8,2024-02-17,3,37177,Credit Card,Returned
4722,230,26,2024-04-30,2,18001,UPI,Cancelled
4723,839,49,2024-08-04,1,9552,COD,Returned
4724,528,50,2024-05-02,4,24000,UPI,Returned
4725,472,50,2024-11-28,5,44140,COD,Delivered
4726,569,50,2024-12-15,1,48326,Credit Card,Delivered
4727,347,16,2024-05-18,3,26606,COD,Returned
4728,487,8,2024-12-11,5,5742,COD,Cancelled
4729,50,12,2024-01-25,5,15195,COD,Returned
4730,630,6,2024-02-06,2,9630,UPI,Delivered
4731,770,44,2024-01-13,1,29183,Credit Card,Cancelled
4732,47,9,2024-01-25,2,37556,Wallet,Delivered
4733,821,18,2024-02-19,2,3168,Credit Card,Delivered
4734,9,9,2024-11-05,3,2403,UPI,Delivered
4735,695,33,2024-02-09,5,36495,COD,Delivered
4736,639,27,2024-08-12,2,36831,Wallet,Delivered
4737,652,49,2024-01-14,1,43430,UPI,Cancelled
4738,543,48,2024-12-11,4,27554,Wallet,Cancelled
4739,884,23,2024-08-10,4,30625,COD,Delivered
4740,558,43,2024-10-10,2,48431,UPI,Returned
4741,929,35,2024-05-18,1,23942,COD,Returned
4742,543,17,2024-06-25,1,33209,UPI,Delivered
4743,90,35,2024-10-26,3,7994,Wallet,Delivered
4744,359,50,2024-12-22,4,726,Credit Card,Delivered
4745,940,23,2024-07-14,4,31097,Wallet,Returned
4746,439,34,2024-08-18,2,18405,Wallet,Returned
4747,61,28,2024-01-30,5,34685,UPI,Cancelled
4748,300,41,2024-02-02,2,29370,UPI,Delivered
4749,490,40,2024-02-11,5,44009,UPI,Returned
4750,537,6,2024-03-25,3,7499,Credit Card,Returned
4751,300,41,2024-02-18,3,17531,COD,Delivered
4752,327,37,2024-09-27,4,5928,UPI,Delivered
4753,424,35,2024-02-18,3,31718,COD,Returned
4754,977,3,2024-04-09,4,2936,COD,Cancelled
4755,843,33,2024-09-25,4,8002,COD,Cancelled
4756,942,14,2024-07-05,4,36477,Credit Card,Cancelled
4757,180,43,2024-03-30,3,29262,UPI,Delivered
4758,913,43,2024-09-18,3,15419,Wallet,Delivered
4759,808,22,2024-07-16,5,43857,COD,Delivered
4760,555,6,2024-07-21,4,8463,Wallet,Cancelled
4761,275,40,2024-06-03,5,16659,COD,Delivered
4762,871,38,2024-05-14,5,7447,Credit Card,Delivered
4763,64,28,2024-08-23,5,12473,Wallet,Cancelled
4764,432,49,2024-06-02,4,22525,Wallet,Returned
4765,790,38,2024-07-24,3,27409,COD,Cancelled
4766,237,22,2024-08-02,3,17945,COD,Delivered
4767,18,38,2024-10-28,1,41705,Credit Card,Returned
4768,451,36,2024-08-10,4,6993,Wallet,Delivered
4769,719,6,2024-06-22,2,43621,COD,Cancelled
4770,44,12,2024-07-06,5,6783,Credit Card,Returned
4771,282,43,2024-07-14,1,28389,Credit Card,Returned
4772,195,38,2024-02-07,5,39922,UPI,Cancelled
4773,226,41,2024-01-27,2,37457,Credit Card,Delivered
4774,558,15,2024-10-27,4,13219,COD,Returned
4775,468,38,2024-02-17,1,7645,UPI,Delivered
4776,862,18,2024-09-01,1,37065,Wallet,Returned
4777,928,2,2024-09-29,2,30081,COD,Returned
4778,37,13,2024-02-17,3,7736,Wallet,Returned
4779,918,44,2024-07-21,3,23210,COD,Delivered
4780,984,47,2024-09-07,5,1789,COD,Delivered
4781,855,13,2024-06-07,5,25546,UPI,Returned
4782,28,14,2024-05-18,1,15422,Credit Card,Delivered
4783,755,42,2024-10-03,1,5697,UPI,Delivered
4784,702,37,2024-07-11,1,36632,Wallet,Delivered
4785,749,8,2024-03-27,2,19292,Wallet,Delivered
4786,184,35,2024-03-01,1,33267,Wallet,Returned
4787,99,25,2024-10-24,1,7116,COD,Delivered
4788,45,40,2024-11-09,2,22631,COD,Returned
4789,586,31,2024-08-22,3,47810,Wallet,Cancelled
4790,117,38,2024-11-10,2,12294,COD,Returned
4791,273,46,2024-05-17,2,46263,UPI,Returned
4792,315,18,2024-04-15,1,29249,COD,Returned
4793,789,49,2024-02-07,4,27686,COD,Delivered
4794,329,48,2024-02-25,5,1248,COD,Cancelled
4795,768,18,2024-06-14,3,49285,Credit Card,Delivered
4796,909,10,2024-05-08,5,34308,UPI,Returned
4797,760,17,2024-03-11,2,12968,COD,Cancelled
4798,244,32,2024-05-20,5,32960,Credit Card,Delivered
4799,624,17,2024-08-04,5,11860,UPI,Delivered
4800,528,42,2024-02-03,3,36037,COD,Returned
4801,538,24,2024-11-14,5,4937,UPI,Delivered
4802,835,10,2024-07-06,2,1634,Wallet,Returned
4803,939,30,2024-07-13,4,25153,Wallet,Cancelled
4804,458,39,2024-08-05,3,23028,Credit Card,Cancelled
4805,785,12,2024-11-06,2,4748,Wallet,Delivered
4806,353,32,2024-07-10,4,33543,Credit Card,Cancelled
4807,250,26,2024-11-22,5,19513,UPI,Cancelled
4808,696,37,2024-12-03,5,42710,UPI,Returned
4809,454,50,2024-01-08,2,13947,UPI,Cancelled
4810,232,22,2024-05-24,1,28025,UPI,Delivered
4811,197,30,2024-03-13,4,37960,UPI,Returned
4812,940,12,2024-09-14,1,21707,COD,Delivered
4813,816,23,2024-09-06,4,19100,Wallet,Delivered
4814,278,45,2024-12-07,1,16134,COD,Cancelled
4815,422,3,2024-12-03,2,34806,COD,Returned
4816,588,45,2024-07-26,5,30931,Credit Card,Delivered
4817,77,16,2024-07-20,2,39544,Credit Card,Returned
4818,17,36,2024-01-15,4,22328,UPI,Delivered
4819,503,1,2024-04-22,1,29764,Wallet,Delivered
4820,874,26,2024-05-25,5,28197,COD,Cancelled
4821,575,49,2024-02-06,3,36125,Wallet,Returned
4822,992,14,2024-04-30,4,44044,UPI,Cancelled
4823,678,48,2024-01-30,1,19358,Credit Card,Delivered
4824,491,21,2024-10-29,3,46547,COD,Cancelled
4825,163,10,2024-07-22,2,29027,Wallet,Cancelled
4826,692,15,2024-08-22,4,44207,COD,Returned
4827,807,37,2024-12-15,3,13139,COD,Delivered
4828,203,9,2024-09-21,3,26174,UPI,Cancelled
4829,147,20,2024-05-03,4,1222,Credit Card,Delivered
4830,353,30,2024-12-12,3,14032,Credit Card,Cancelled
4831,296,30,2024-04-14,4,13429,UPI,Delivered
4832,443,36,2024-06-28,2,28083,Credit Card,Returned
4833,170,48,2024-11-13,5,6841,Wallet,Returned
4834,372,31,2024-01-07,5,2094,UPI,Cancelled
4835,501,2,2024-10-03,4,42690,UPI,Cancelled
4836,109,30,2024-03-28,4,10483,Wallet,Returned
4837,749,5,2024-06-15,2,30350,Credit Card,Returned
4838,519,30,2024-01-01,3,6114,UPI,Delivered
4839,217,12,2024-08-29,3,20241,Credit Card,Returned
4840,824,17,2024-10-28,4,39854,Wallet,Delivered
4841,635,45,2024-12-07,3,20079,Wallet,Delivered
4842,235,22,2024-11-19,2,47713,Credit Card,Cancelled
4843,279,50,2024-06-26,4,49555,Credit Card,Returned
4844,681,43,2024-02-28,2,20391,Credit Card,Returned
4845,663,10,2024-10-27,2,23118,Wallet,Delivered
4846,634,49,2024-01-31,3,26843,Wallet,Returned
4847,798,30,2024-07-15,2,36441,Credit Card,Delivered
4848,112,50,2024-03-05,3,10722,Credit Card,Returned
4849,805,37,2024-09-12,4,1739,COD,Cancelled
4850,422,1,2024-11-07,4,26965,UPI,Returned
4851,264,11,2024-05-25,4,38207,Credit Card,Cancelled
4852,485,46,2024-01-24,4,5342,UPI,Cancelled
4853,467,12,2024-07-09,4,39210,UPI,Cancelled
4854,890,45,2024-02-18,3,45412,Credit Card,Delivered
4855,357,34,2024-10-27,4,9003,Credit Card,Cancelled
4856,56,49,2024-05-02,1,31041,UPI,Returned
4857,883,4,2024-04-16,2,44840,Credit Card,Cancelled
4858,793,50,2024-09-02,2,13063,COD,Cancelled
4859,604,24,2024-11-11,4,38543,Credit Card,Cancelled
4860,368,10,2024-12-26,1,36496,COD,Cancelled
4861,302,41,2024-06-07,1,15504,COD,Cancelled
4862,550,27,2024-09-15,3,13360,UPI,Cancelled
4863,884,3,2024-10-07,5,32700,Credit Card,Delivered
4864,729,32,2024-07-31,1,43952,Wallet,Cancelled
4865,471,45,2024-11-08,5,45363,Wallet,Delivered
4866,882,33,2024-02-06,4,9452,UPI,Returned
4867,996,2,2024-10-25,3,21644,Wallet,Delivered
4868,139,25,2024-02-26,1,46668,UPI,Cancelled
4869,214,26,2024-11-02,5,19998,UPI,Delivered
4870,38,10,2024-02-02,4,3377,Wallet,Delivered
4871,55,32,2024-09-28,3,46880,UPI,Returned
4872,220,38,2024-01-04,3,40203,Wallet,Delivered
4873,443,16,2024-10-27,1,15916,Wallet,Cancelled
4874,90,28,2024-01-28,1,22934,COD,Delivered
4875,183,30,2024-07-29,4,29378,Credit Card,Cancelled
4876,740,28,2024-07-25,2,38163,Credit Card,Returned
4877,378,3,2024-10-06,1,5972,COD,Delivered
4878,707,44,2024-12-06,2,40789,COD,Returned
4879,383,17,2024-09-01,5,10407,UPI,Returned
4880,427,43,2024-09-01,5,8682,Credit Card,Delivered
4881,208,26,2024-10-17,3,31467,UPI,Returned
4882,997,44,2024-10-20,2,43946,Credit Card,Cancelled
4883,881,46,2024-12-12,3,16411,UPI,Delivered
4884,581,13,2024-08-13,5,37223,UPI,Cancelled
4885,761,7,2024-07-13,3,12607,Wallet,Cancelled
4886,526,36,2024-10-04,4,31329,COD,Cancelled
4887,392,35,2024-02-02,1,18167,Credit Card,Delivered
4888,346,19,2024-02-03,2,24379,Credit Card,Returned
4889,864,17,2024-08-17,3,12402,Wallet,Returned
4890,526,40,2024-04-17,1,35722,Credit Card,Cancelled
4891,93,2,2024-09-05,4,24303,COD,Cancelled
4892,820,6,2024-05-17,2,31240,Credit Card,Cancelled
4893,149,36,2024-10-19,3,22012,UPI,Cancelled
4894,903,20,2024-07-04,1,10606,Wallet,Delivered
4895,949,19,2024-01-20,4,23036,Wallet,Returned
4896,510,29,2024-05-31,1,28187,Wallet,Cancelled
4897,171,43,2024-07-01,2,8715,Wallet,Returned
4898,423,3,2024-05-06,3,29637,COD,Cancelled
4899,292,49,2024-02-04,3,33130,Wallet,Returned
4900,919,23,2024-02-10,4,42615,UPI,Returned
4901,465,18,2024-10-03,1,46744,COD,Returned
4902,34,12,2024-05-06,2,32720,Credit Card,Returned
4903,277,23,2024-01-04,1,31546,COD,Cancelled
4904,801,41,2024-01-17,2,15527,Credit Card,Cancelled
4905,340,12,2024-03-09,5,39957,Wallet,Delivered
4906,394,13,2024-08-01,3,40109,Credit Card,Delivered
4907,186,36,2024-03-22,4,33973,Wallet,Delivered
4908,168,7,2024-05-24,5,19398,Credit Card,Delivered
4909,221,1,2024-01-11,4,17497,UPI,Cancelled
4910,365,10,2024-05-15,4,41127,Credit Card,Cancelled
4911,217,42,2024-09-15,4,5647,Credit Card,Cancelled
4912,338,8,2024-07-17,3,1833,Wallet,Cancelled
4913,812,10,2024-08-10,3,4303,UPI,Returned
4914,847,3,2024-09-27,3,39132,UPI,Returned
4915,144,38,2024-02-02,4,43597,Credit Card,Cancelled
4916,365,39,2024-06-13,5,31462,COD,Returned
4917,168,40,2024-12-11,2,46407,UPI,Delivered
4918,781,44,2024-05-16,5,29746,UPI,Returned
4919,554,13,2024-11-15,4,4407,Credit Card,Returned
4920,388,36,2024-01-23,3,16974,Credit Card,Delivered
4921,700,41,2024-10-07,5,25724,UPI,Cancelled
4922,805,15,2024-11-11,4,35062,UPI,Cancelled
4923,626,31,2024-10-03,3,21106,UPI,Delivered
4924,155,13,2024-08-02,2,10242,COD,Delivered
4925,318,27,2024-01-01,2,7794,COD,Returned
4926,149,27,2024-07-18,1,46607,Wallet,Delivered
4927,381,8,2024-01-19,1,35020,Credit Card,Cancelled
4928,357,2,2024-03-29,4,28219,Wallet,Cancelled
4929,676,33,2024-07-23,1,15059,UPI,Returned
4930,232,15,2024-03-16,1,9572,COD,Returned
4931,503,47,2024-12-03,1,34381,Credit Card,Delivered
4932,64,50,2024-02-18,2,17010,UPI,Cancelled
4933,566,28,2024-06-16,1,12884,Wallet,Delivered
4934,589,36,2024-05-24,1,31726,UPI,Delivered
4935,849,24,2024-09-02,3,43392,UPI,Cancelled
4936,296,3,2024-07-07,5,16078,COD,Returned
4937,161,2,2024-03-19,1,10378,UPI,Delivered
4938,933,8,2024-05-05,5,14513,Credit Card,Returned
4939,598,41,2024-12-24,1,41911,UPI,Cancelled
4940,263,36,2024-12-21,3,36835,COD,Delivered
4941,162,9,2024-09-30,5,34660,COD,Returned
4942,378,50,2024-01-24,2,28655,Wallet,Returned
4943,306,31,2024-02-29,5,24909,Wallet,Delivered
4944,31,18,2024-11-28,5,39969,UPI,Cancelled
4945,363,32,2024-07-09,4,19644,UPI,Returned
4946,674,15,2024-12-19,3,44673,Credit Card,Delivered
4947,944,24,2024-11-05,4,10678,UPI,Returned
4948,264,27,2024-11-21,3,28161,Wallet,Delivered
4949,312,33,2024-01-16,1,2857,COD,Delivered
4950,867,4,2024-01-23,1,21556,UPI,Delivered
4951,306,33,2024-08-09,1,43826,COD,Delivered
4952,696,9,2024-02-04,2,3775,COD,Delivered
4953,141,25,2024-04-20,5,40142,UPI,Cancelled
4954,478,34,2024-06-18,1,1654,COD,Delivered
4955,166,21,2024-01-31,1,36694,Wallet,Delivered
4956,803,10,2024-01-14,2,18104,Wallet,Returned
4957,296,35,2024-07-26,5,29770,Wallet,Cancelled
4958,337,48,2024-07-23,2,4440,Wallet,Cancelled
4959,84,43,2024-12-06,3,14580,UPI,Delivered
4960,921,9,2024-01-23,3,40012,Credit Card,Returned
4961,322,16,2024-09-14,3,17950,UPI,Cancelled
4962,386,2,2024-08-28,3,37133,Credit Card,Delivered
4963,798,37,2024-08-26,2,42050,Wallet,Delivered
4964,39,1,2024-11-16,1,10616,Credit Card,Cancelled
4965,291,2,2024-05-27,3,31992,Credit Card,Returned
4966,747,30,2024-01-08,2,7697,UPI,Cancelled
4967,694,40,2024-12-19,1,1386,Credit Card,Cancelled
4968,801,10,2024-06-10,4,33210,COD,Delivered
4969,325,21,2024-08-24,2,4568,UPI,Cancelled
4970,260,23,2024-03-27,4,38632,Credit Card,Delivered
4971,519,9,2024-07-30,5,13410,COD,Cancelled
4972,332,3,2024-07-10,1,35732,Wallet,Cancelled
4973,384,1,2024-10-11,2,8303,Credit Card,Cancelled
